cust_id,cust_name,dob,gender,account_no,account_type,branch_code,balance,currency,txn_id,txn_amount,txn_type,txn_date,loan_id,loan_amount,loan_status,interest_rate,credit_score,email,city,state,country
1300,Sneha,12-16-23,,89367898,saving,BR01,31627.35028,INR,776935,48514.67212,,08-24-23,8870,446500.6812,,8.96911924,568,,Pune,DL,USA
1131,John ,05-02-21,,15730385,SAV,,34356.61706,,736548,47946.22663,CR,10-26-21,6339,359589.012,active,8.033699456,681,invalid,Pune,DL,India
1803,Sneha,01-02-20,,35580123,,,60239.71554,INR,532859,2916.142747,debit,03-22-22,7885,292496.3668,,12.14348275,653,invalid,Pune,DL,USA
1069,NULL,11-09-21,F,74505778,SAV,BR02,70465.40189,,553572,38666.27398,credit,03-03-22,6296,344630.8177,closed,5.555786729,286,test@gmail.com,,,USA
1251,Rahul,10-17-20,,45935918,,BR01,6613.377882,USD,501072,1834.55997,,02-05-23,6329,469554.6104,closed,9.88731269,825,test@gmail.com,,MH,
1414,Bob,08-13-20,,72396414,,,-1263.025765,,531385,2812.248673,credit,03-31-20,8876,124999.3676,active,10.7911427,591,,Mumbai,MH,India
1786,Sneha,02-18-23,Female,57368963,SAV,,99404.68178,USD,791150,30565.58205,debit,06-30-22,6233,267560.2538,closed,11.17291076,638,test@gmail.com,Mumbai,,
1444,,12-06-20,M,89659372,current,BR02,19436.47664,,393132,14300.06592,,06-02-22,6981,344804.0095,,9.05157672,283,test@gmail.com,Mumbai,DL,
1875,John ,01-08-22,Male,43214626,CUR,,652.2051154,USD,603195,45892.66443,,12-08-23,6753,339623.5007,,8.043677834,288,test@gmail.com,Delhi,,
1181,Sneha,09-24-22,M,65725103,saving,,14936.90956,INR,438592,-4659.415906,credit,08-20-22,7800,126139.4798,,11.82493034,828,,Mumbai,,India
1166,,01-30-21,Female,76633032,CUR,,-909.4261334,INR,475574,20691.53845,DR,03-26-23,7933,293365.7637,,13.47569048,458,test@gmail.com,,DL,
1090,Rahul,05-13-20,Male,53860083,saving,BR01,36140.14393,,843264,45111.29183,credit,10-17-22,7511,397956.5712,,11.93617638,401,,Delhi,,India
1713,Rahul,02-12-21,,23605804,saving,,79252.18737,USD,560522,44246.81963,credit,03-26-21,7759,237539.49,,14.32102365,614,,,,USA
1857,John ,10-26-23,Female,17085904,,BR01,30830.66722,,765329,-608.2471951,DR,12-16-21,7775,396649.0383,,12.17263525,448,,Delhi,MH,
1530,Alice,09-01-23,,75276240,saving,,41639.25772,INR,374548,11998.26201,debit,08-28-22,7764,179941.2989,active,12.64618734,850,,Mumbai,,USA
1038,John ,03-13-20,F,23824880,saving,BR02,65936.61122,,502205,27147.284,debit,10-11-22,6948,469380.0636,,6.679031966,328,,Mumbai,,
1125,NULL,11-10-22,Female,83808608,SAV,,48433.87736,,558521,-436.3069137,,08-30-22,8487,266964.2202,,9.195396445,726,,Mumbai,,
1450,Sneha,07-10-22,F,87696863,CUR,BR01,85451.79703,,529199,48081.33032,CR,08-14-22,8287,297973.9754,active,9.85055331,683,invalid,Delhi,,
1172,Bob,08-06-20,Female,46355877,SAV,,85933.74588,,865644,44884.95972,CR,04-13-22,7127,15680.7844,,7.562931623,281,test@gmail.com,,DL,
1652,Alice,10-20-23,Female,35974082,saving,BR01,-3959.376973,USD,270534,17.01074207,,02-18-21,8850,85134.56856,active,10.2853986,336,test@gmail.com,Pune,,India
1753,John ,04-20-21,F,56467514,,BR01,76694.86218,,381504,-2730.672324,CR,07-17-21,7527,316466.9402,,7.907919442,800,,,MH,
1219,,08-19-23,Male,54807180,SAV,BR01,43377.02803,,972089,-4875.491032,credit,06-24-21,5901,209935.1859,,11.87502093,642,,Mumbai,,India
1637,Alice,12-30-20,M,21953070,SAV,,98828.25684,,519503,44566.61984,credit,06-07-21,5890,254081.8952,,9.702884767,862,invalid,Delhi,,India
1057,Sneha,08-18-21,,16839789,current,BR02,45739.36797,USD,296544,1617.428588,DR,07-21-22,6570,31485.70437,,9.588069543,493,,Delhi,,India
1659,Alice,07-06-21,Female,18570556,saving,BR02,98624.07427,USD,346512,14977.09571,DR,10-30-21,6824,417067.6192,,14.83642531,481,test@gmail.com,Mumbai,,India
1475,Sneha,02-19-20,,96468894,,BR02,74229.78293,INR,864325,16931.08194,,05-27-20,7065,392252.8011,active,8.924448485,829,test@gmail.com,Delhi,,India
1455,John ,08-30-22,F,75626102,SAV,BR01,21103.51288,,134160,25940.66265,,05-05-22,6188,92676.98786,closed,8.622954326,441,,Mumbai,DL,USA
1828,Sneha,03-03-20,,92102991,SAV,,51531.47283,INR,368933,-5695.879375,,11-08-23,6548,317164.6786,closed,8.186043713,789,,,MH,India
1894,Alice,06-03-23,F,64101105,,BR01,99174.24215,,258253,3605.517044,credit,01-29-24,5201,409157.6058,,13.94749221,519,,Delhi,MH,
1360,,01-08-21,,44761183,saving,BR02,85040.71381,INR,769745,45889.42322,CR,09-16-21,5740,320427.0682,closed,9.967238261,326,,Pune,MH,India
1934,Rahul,07-15-22,M,10953692,current,BR02,5223.523848,USD,969029,44504.60644,,07-15-23,6369,155199.0476,,11.00014477,416,test@gmail.com,Delhi,,USA
1000,Alice,05-26-23,M,26994986,SAV,,69169.05967,,165641,36877.43884,,05-05-22,6389,328055.5752,active,6.80818479,533,,Mumbai,MH,
1386,Sneha,04-08-23,M,31614133,current,BR01,31285.85652,USD,930679,-8835.925263,credit,10-20-22,7000,105230.8738,closed,10.4094236,338,test@gmail.com,Pune,,
1972,Rahul,05-23-23,M,50523561,CUR,,-4266.862503,INR,710961,9620.40611,credit,11-22-23,6471,159127.4986,closed,7.746481929,793,,Mumbai,DL,USA
1347,Sneha,06-18-21,M,42401727,saving,,37365.50175,INR,331322,27677.52412,credit,01-21-22,6536,120034.8266,,12.30636921,898,,Delhi,,
1189,,04-17-23,M,87934717,CUR,BR02,19649.21428,,367688,6511.412706,CR,04-09-23,5318,278462.5512,active,13.32528349,405,invalid,Pune,,USA
1504,Sneha,02-13-23,F,93624212,CUR,,80981.2734,,871143,44575.2017,,05-21-23,7264,54113.32338,closed,12.14810692,499,test@gmail.com,Pune,,
1190,John ,05-16-22,Female,74276431,CUR,BR01,30419.71393,INR,506491,28033.36771,debit,05-20-20,6057,466655.1902,closed,12.30244166,344,invalid,Delhi,MH,
1507,Bob,06-15-22,,41343819,saving,BR01,81889.98787,INR,860649,-5685.596961,debit,06-26-23,6894,166756.1768,closed,10.12474704,266,,Pune,,India
1368,Alice,02-20-23,M,99796264,saving,BR02,-4937.216422,INR,687536,44540.33533,,10-29-20,7313,109485.0636,active,12.12118056,366,,,,India
1408,Bob,03-21-22,F,71423138,,BR02,27321.01075,,396694,47465.99949,,07-24-20,8711,248274.9068,active,9.226869355,582,,Pune,,India
1823,Sneha,10-13-20,F,95676088,current,BR01,20322.3475,USD,940125,-5337.254896,,10-24-21,5723,138498.9092,closed,11.51489154,771,invalid,Pune,,India
1928,,08-15-22,F,62158173,current,BR01,19524.57291,INR,512857,21941.61409,,05-05-22,7822,267452.0432,,7.590392101,329,,,MH,USA
1933,Alice,08-09-20,Female,48067502,,BR02,2159.595075,,302821,8201.856933,CR,08-25-22,8895,174254.5749,,5.697570123,895,,Mumbai,DL,
1116,Sneha,10-15-23,,66483185,,BR01,14648.04839,INR,880237,13570.34459,debit,05-23-23,8151,66033.40538,closed,9.134732641,681,,Mumbai,DL,USA
1133,Rahul,05-15-21,Female,98353031,CUR,,53332.70484,,966453,779.0730773,DR,03-12-22,6700,132947.621,active,9.617781558,452,invalid,,MH,
1057,NULL,04-16-21,Male,78587632,,BR02,25592.91265,,377749,24684.32612,debit,11-06-21,5412,219219.9225,closed,7.564071582,365,invalid,Pune,DL,
1555,Sneha,04-07-20,F,67421126,SAV,BR01,38826.45214,INR,596389,47478.76119,debit,09-13-20,6275,15146.61324,active,12.27709518,469,invalid,Delhi,,
1684,Bob,01-09-21,Male,19953821,current,BR02,34571.02244,,150713,20184.35602,credit,04-18-23,8083,385321.2635,closed,5.73550479,502,test@gmail.com,,,
1671,Alice,09-27-22,M,71483654,,,86970.01712,INR,513606,-5025.125116,,03-01-23,5400,310912.2823,active,7.227483244,418,,Delhi,,
1172,Bob,02-03-22,M,65456322,SAV,BR02,90056.3949,USD,437547,27200.08001,,05-11-20,6839,300679.8036,,12.48564718,565,invalid,Mumbai,DL,
1828,Alice,01-08-24,Female,92117696,SAV,BR02,46760.48202,INR,944898,10413.37967,,06-03-21,5723,273024.9659,,9.371242737,621,,,DL,USA
1814,Sneha,06-09-20,,43957412,SAV,,29666.37478,,628269,41355.51138,credit,09-18-20,7329,295156.5862,,12.05283624,832,,Delhi,,
1148,John ,07-22-20,Male,38044174,SAV,,6214.07392,,481382,16080.6889,CR,09-13-20,6135,467325.9764,,10.67485878,405,,Pune,,India
1079,Rahul,08-04-23,,86666404,CUR,BR01,95107.30234,,195335,1570.376537,CR,08-29-22,7770,4284.605405,active,14.5071275,863,test@gmail.com,,,
1885,Sneha,06-20-23,Female,34334476,SAV,,1323.829215,,207441,1466.337361,DR,07-07-23,8449,23899.85483,,10.97795833,262,test@gmail.com,Delhi,DL,India
1212,Bob,05-14-23,M,24722791,CUR,BR02,26253.27914,INR,116984,36125.85084,CR,09-16-20,5750,95746.70497,,5.148689743,757,,,,
1202,NULL,02-22-20,,91272708,CUR,BR01,26296.95112,USD,749868,5935.255898,CR,03-27-22,5267,83650.69,closed,8.528773505,714,invalid,,,
1763,NULL,12-17-20,,50487099,SAV,,28642.13504,INR,997748,36034.00365,,06-27-23,8988,90597.22973,active,6.430606822,469,,Mumbai,DL,India
1228,,08-28-22,M,19837695,current,BR01,12250.11854,,515976,2353.238646,debit,06-04-20,7345,335971.9429,active,14.24633678,264,,Mumbai,MH,India
1675,Alice,08-31-23,Male,79217406,SAV,BR01,77231.95025,,756884,9301.182122,CR,04-03-23,6340,229741.6505,closed,6.040124543,366,test@gmail.com,Pune,DL,
1226,Bob,09-04-20,M,50476928,SAV,,7862.275506,,742742,17929.21835,CR,04-24-22,5569,495889.4392,closed,8.877066631,580,test@gmail.com,Mumbai,,India
1658,,01-10-22,,19326243,SAV,BR01,61665.19921,,149402,46591.75098,credit,11-26-23,7556,113442.9574,,7.260991936,305,,Mumbai,DL,USA
1531,Bob,07-31-22,Male,63834274,current,,8003.832804,USD,191656,45903.88549,DR,12-26-21,6973,155415.0505,active,13.4672199,600,invalid,Mumbai,,
1440,Alice,05-13-21,Male,95272769,saving,,2406.241947,,165614,2412.312525,credit,08-11-20,5545,492120.3584,,8.085664976,381,invalid,Delhi,,
1401,Sneha,07-17-21,M,55759166,saving,,90490.09789,INR,266963,11493.14247,,03-08-22,7822,415879.0704,closed,14.91893483,475,,,MH,
1046,Sneha,01-10-22,,91079560,CUR,BR02,14963.52046,INR,453153,-1036.036693,debit,03-05-23,5364,234899.6103,active,5.386166056,557,test@gmail.com,Mumbai,MH,
1232,NULL,03-02-20,Female,28895649,CUR,BR01,81231.26623,INR,533048,20599.10476,DR,09-18-21,5546,277298.4428,closed,6.282767725,724,,Delhi,,India
1304,Sneha,09-19-20,,75065901,current,BR02,52186.24147,,407980,17634.95304,credit,07-22-23,5270,421588.9603,,7.246387764,471,,,,
1525,Sneha,01-23-23,F,15553535,,BR02,3174.934559,INR,883077,44045.60975,CR,01-05-21,8545,240490.123,,13.1110604,422,test@gmail.com,Mumbai,DL,
1142,John ,12-09-23,Female,13678621,saving,BR01,95322.0601,INR,755337,45800.32267,CR,03-14-21,5738,103011.8618,,13.78517209,589,,Mumbai,MH,India
1414,NULL,02-03-21,Male,25074661,CUR,,20930.92253,INR,962839,13014.04346,DR,12-27-20,7584,414222.2693,active,5.714513806,755,test@gmail.com,,MH,India
1512,,02-19-23,Female,31777762,saving,BR01,85262.76126,USD,894042,19504.27658,CR,12-11-20,6257,268886.2456,closed,5.324601418,406,invalid,Delhi,,
1372,Rahul,07-12-22,Male,86795463,current,BR02,12725.05061,,733669,43774.17495,credit,05-06-22,5058,76521.29858,closed,12.44556857,400,invalid,Delhi,DL,USA
1565,John ,05-22-21,Male,84080002,current,BR02,84664.00262,,586134,38402.46846,credit,01-03-22,6274,252792.9156,,6.333520068,427,,Pune,MH,India
1885,,01-10-24,Female,40450573,,,-3610.974645,,115791,-9780.621319,CR,09-28-20,6870,206601.6903,,6.329985871,782,invalid,,MH,USA
1258,Alice,11-02-23,Male,72451660,,BR01,48736.94794,,158047,9203.573851,CR,06-10-20,5085,438421.2659,,5.223665345,361,invalid,Pune,DL,USA
1655,John ,02-18-23,Male,53757228,current,BR02,75791.47084,USD,594064,15306.45452,,01-21-22,5762,63027.71568,,5.498078776,387,,Delhi,MH,
1470,,01-08-23,F,54050399,CUR,,93153.52934,,334898,3782.977021,debit,07-30-20,5389,437604.9022,,7.636754586,482,test@gmail.com,Mumbai,DL,USA
1952,Alice,10-26-23,,52161441,saving,BR02,90466.2243,USD,561122,1974.296954,DR,08-09-22,6203,256105.5084,,5.650054894,581,test@gmail.com,Pune,,
1970,NULL,12-11-21,,36150956,SAV,BR02,81060.6113,USD,775025,-7732.929604,credit,07-16-22,5718,202182.215,,8.688790917,791,,Delhi,MH,USA
1011,Rahul,12-28-22,F,85656764,,,88260.09171,,170246,28602.1835,DR,02-02-24,7903,80983.5922,,13.32775031,556,test@gmail.com,Delhi,,
1329,Alice,11-02-22,Female,40885970,SAV,,15918.06701,,296936,5750.617429,,02-05-23,5148,350408.9813,,8.263202573,410,,Mumbai,DL,India
1735,Sneha,04-06-22,M,88665231,CUR,BR02,24839.35105,INR,334955,-6859.169294,credit,12-02-20,5582,463403.3546,closed,12.27834163,651,,,,
1783,Bob,02-23-20,M,71684647,,BR02,25341.69512,INR,448292,3858.758632,,07-12-23,5120,187688.6769,active,5.939099648,839,,Delhi,,
1967,Alice,09-05-21,M,92384528,SAV,,34590.66276,,670178,38114.83717,,02-04-24,7812,120792.5003,closed,11.59375187,527,test@gmail.com,Pune,,
1357,Alice,01-19-23,F,12681206,CUR,BR01,36298.67039,,500010,41089.3509,CR,09-25-21,7652,277433.4585,,8.167471833,569,invalid,Mumbai,,India
1971,Rahul,11-15-23,F,66975081,saving,BR01,52178.30909,USD,657176,18983.97471,DR,11-20-20,7303,398092.9742,closed,12.49752879,782,invalid,,DL,
1407,Bob,02-08-24,Male,94123279,CUR,BR02,11787.37515,,237821,14964.24022,DR,06-04-21,5765,1883.847275,,6.362520141,746,invalid,,DL,
1667,Sneha,03-08-23,M,50844645,,BR02,67580.8997,USD,670819,48671.22161,CR,09-26-23,7911,315688.7182,,13.97883378,612,invalid,,DL,India
1372,,08-23-23,Female,91501371,current,BR01,12594.48663,,907040,2033.879575,DR,06-29-21,5799,298258.0003,,7.425772029,621,,Delhi,DL,USA
1007,,01-25-20,Female,96743361,saving,,27582.39062,,443130,2921.556971,CR,02-03-21,8380,159076.0929,active,8.531377933,285,,,DL,USA
1121,Alice,02-26-22,M,54675521,SAV,,47851.23871,INR,446140,7512.030622,credit,08-08-22,7106,225711.5018,active,14.50180711,552,invalid,Delhi,MH,India
1347,Bob,06-19-21,M,55545655,,,78626.25896,INR,680305,365.4390969,,07-29-22,6021,123481.6121,,10.7848236,687,,Mumbai,MH,
1675,Bob,12-08-20,M,70303470,current,,72644.26949,,597163,12761.93589,,10-17-21,8140,394942.869,,8.65771519,281,,Mumbai,MH,
1089,Sneha,02-02-22,F,68558971,CUR,,62781.10742,USD,157676,44650.05362,DR,10-14-20,6469,317267.4667,closed,14.49602147,435,test@gmail.com,,,
1647,Rahul,11-01-23,F,94399393,current,,11356.19236,INR,635848,26920.87044,debit,06-29-23,7435,266355.811,,8.290774169,423,test@gmail.com,Mumbai,,USA
1697,NULL,11-09-21,F,58383190,,,52439.76129,USD,547617,14716.79292,,09-28-20,6109,196263.0992,,5.948707127,815,,Pune,DL,India
1315,,03-03-20,,79441078,,,4181.882689,,150468,46064.64767,CR,09-07-23,7833,145692.193,closed,14.96848888,499,,Pune,,India
1177,Rahul,07-05-23,Female,48636252,current,,34623.13356,,787823,-7092.146051,debit,05-29-21,6250,411368.243,,7.678449206,528,invalid,Delhi,DL,India
1539,John ,01-30-20,Female,99152742,CUR,,38419.23568,INR,551989,2616.570674,debit,03-10-21,7640,225703.8352,,13.51257849,251,,,MH,USA
1731,,01-08-22,Male,43015348,current,,-819.7988582,,919555,23953.31631,,11-20-22,6649,250723.7099,,6.655407948,443,invalid,Delhi,DL,
1868,Rahul,04-14-22,F,41263040,,BR01,23768.75044,,718634,26933.15739,,01-25-21,8255,260414.3653,,12.31353972,415,,Mumbai,,India
1040,,09-23-23,,86151696,,,95343.19406,,765078,-7626.549606,,08-01-21,6815,224183.4677,active,10.24449394,359,invalid,,DL,
1739,NULL,01-14-20,,76469096,SAV,,95131.42382,INR,817997,14182.32547,CR,01-16-24,6345,128044.2131,active,14.80906558,629,,Delhi,MH,India
1703,John ,08-27-21,Female,12250397,SAV,,31994.3407,,886460,28949.23789,debit,01-14-23,7956,60170.22012,,10.52830356,832,,,DL,
1922,NULL,05-31-23,F,53942324,saving,,-474.4885604,USD,147599,31884.23278,DR,08-24-23,6341,49268.63358,,5.250151519,534,,,,USA
1501,Sneha,03-07-20,Male,20390284,,,13804.96863,INR,248469,28288.39415,CR,08-23-22,7613,378731.2617,closed,11.0387799,670,invalid,Delhi,,
1958,John ,09-28-23,F,51846292,SAV,,36182.86831,INR,340270,9233.793462,credit,07-31-21,7446,111763.9112,,6.453164563,362,,,MH,
1144,Alice,10-31-23,M,70404788,current,BR02,94516.86829,USD,145406,-4388.792584,,09-03-23,6732,27836.40748,closed,12.98540915,477,invalid,Mumbai,DL,India
1200,Rahul,05-01-22,F,52397458,CUR,,9825.901671,,934089,15626.74679,debit,07-21-21,5898,398758.7033,closed,13.56568196,720,,Pune,,
1928,John ,07-02-21,M,51280792,current,,75169.16359,,167560,-2274.733758,CR,11-03-20,8364,77030.82643,,9.820935188,777,test@gmail.com,Pune,MH,India
1723,Sneha,06-11-22,M,11472542,CUR,,6411.666634,,616394,46857.41951,credit,01-28-24,7340,312573.0459,,12.83221457,745,invalid,,MH,
1460,Sneha,01-30-20,Male,68665296,SAV,,98032.04563,INR,728431,18510.25196,CR,03-18-21,5484,169321.6357,active,6.451107355,280,,Pune,,India
1731,NULL,06-23-20,Female,14473014,saving,BR01,35069.73241,INR,620112,9035.550461,CR,08-24-22,8970,63240.12835,active,9.920781865,411,test@gmail.com,,DL,
1751,,03-20-21,F,23245462,current,BR01,76399.62658,,244575,35978.24427,DR,05-02-22,8518,207240.4896,,8.939442647,627,,Delhi,DL,USA
1924,John ,03-13-21,M,60894269,current,BR01,30972.0637,,154943,19876.91555,DR,11-14-21,5802,7404.430566,,11.11317387,695,,Mumbai,DL,
1908,Rahul,04-09-21,F,80638665,current,,60905.2321,,175839,8602.041441,CR,11-23-22,6715,420522.4913,active,5.444771888,676,test@gmail.com,Pune,MH,
1557,John ,06-17-21,Female,48362595,CUR,,15161.6889,USD,706962,38718.06454,credit,04-05-20,6915,256748.9807,closed,12.52122838,753,,Delhi,,India
1546,Bob,09-21-23,Female,49839283,SAV,BR02,10332.20703,INR,649633,42029.12906,debit,03-28-23,8483,69580.00545,,5.791292895,776,invalid,Mumbai,MH,
1252,,11-21-21,,61929747,current,BR01,93496.73465,USD,349495,30380.48998,debit,07-04-23,8579,118490.1592,closed,11.56471518,781,,Pune,DL,India
1389,Rahul,02-16-21,Female,78304749,current,,91352.96418,USD,150390,-7182.134656,,02-27-22,6757,223987.5961,,5.184572255,831,,Pune,MH,India
1593,Rahul,01-14-20,Male,53099123,saving,,88184.23872,INR,850401,23979.37281,,10-16-21,6809,94434.69141,closed,13.31888064,769,,Mumbai,,USA
1882,Alice,11-14-21,M,47452622,saving,,60670.51227,,421701,35797.69472,debit,07-22-22,7937,134299.5808,,6.746996302,283,,Delhi,MH,India
1255,NULL,08-27-20,,13388445,SAV,BR01,79868.16218,,101906,-1809.819275,CR,08-05-22,7291,267192.7821,,10.15497476,739,,Delhi,,India
1708,Alice,09-24-20,Male,96629054,SAV,BR02,2248.878376,USD,632249,3720.245083,CR,09-25-21,6443,416304.5065,,7.614929037,869,invalid,Pune,DL,
1814,Rahul,06-03-21,F,86776652,,BR02,30152.8494,INR,257212,42949.7063,DR,06-16-20,6952,200919.8428,closed,12.22647202,672,,Mumbai,DL,India
1920,,12-06-23,M,55276218,saving,,27938.8281,USD,289773,-8792.696689,DR,07-15-21,8007,358487.6368,,8.213511002,717,,Delhi,DL,USA
1449,John ,02-01-20,Female,18182535,,BR02,61742.75881,,439711,35163.62827,,11-24-23,8225,438342.1067,,12.24609194,273,invalid,Mumbai,MH,India
1009,John ,11-08-22,M,20196894,CUR,BR01,32375.56621,,442808,18426.39755,debit,04-16-22,7863,108150.4701,closed,7.848712068,465,,Mumbai,MH,India
1823,,03-28-22,F,22988365,,,10593.21207,,181199,16806.32953,CR,01-12-24,8495,403595.9852,closed,12.52473091,304,invalid,Pune,MH,India
1797,Rahul,05-28-20,,40031137,current,,57629.04292,,885216,-9574.20805,debit,04-27-22,7320,378701.0992,active,5.306054963,275,,Mumbai,DL,
1241,Sneha,11-12-22,,47917521,,,80510.31167,INR,199764,39163.89386,credit,09-11-20,6670,178468.649,active,7.833113354,530,test@gmail.com,Mumbai,MH,USA
1250,John ,02-13-22,,58439031,SAV,BR02,35122.96692,INR,222357,11589.49404,debit,10-18-22,6848,494759.9798,,9.986335064,576,,,DL,
